,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.17065284409457848,11.34,1.19,2.59,22.87220,9.05050,13.53380,10.44980,0.87120,2.51030,2.29,10.59260,1.83430,0.5857854935761915,0.6143661216831948
2021-12-31,0.05645372021949813,15.76,1.24,1.67,16.09020,6.32170,10.45650,7.93080,0.89980,2.52910,2.29,9.66210,1.74290,0.3721617852161785,0.43367660620965265
2020-12-31,0.11736342228701147,21.18,1.47,2.64,12.52360,4.60440,9.57100,6.94770,1.04460,2.60840,2.45,12.33550,1.43860,-0.4434614246580276,-0.4550860588801876
2019-12-31,0.4507285211343257,10.32,0.96,2.53,24.60210,8.41960,12.58140,9.32780,1.15630,2.32200,2.19,17.82480,1.91160,0.11373180262111404,0.08783198943100556
2018-12-31,-0.15360034916255538,7.73,0.74,1.97,25.54550,8.61420,12.30820,9.34260,1.15800,2.33230,2.18,15.97450,1.93300,0.2776231499889552,0.31035100286532935
2017-12-31,0.14832891309990126,12.16,1.05,2.52,20.80870,7.14670,11.63370,8.61000,1.10300,2.48600,2.34,16.83420,1.79740,0.8231962761205993,2.2110408280621043
2016-12-31,0.38412718075771646,10.56,0.95,2.60,7.69740,2.52780,7.28870,3.06280,1.25050,2.69500,2.55,18.59520,1.75610,-0.4949141578519122,-0.6747506234413965
2015-12-31,-0.2711104824049215,8.05,0.68,1.84,23.11110,7.59840,12.85890,8.39130,1.23790,2.56910,2.43,19.19910,1.87720,0.1433089911158658,0.18045334118339706
2014-12-31,0.1824924548715905,13.05,0.93,2.62,20.12080,6.59010,11.31710,7.15270,1.21880,2.52120,2.36,16.72420,1.88280,0.1681064928008693,0.16007854520618126
2013-12-31,0.34928928159815587,13.05,0.87,2.25,17.65520,5.65150,10.74820,6.84020,1.26980,2.52900,2.38,17.08540,1.74170,0.03754439370877716,0.05370636919755323
2012-12-31,0.25154760616878824,10.01,0.65,1.89,19.01180,5.96740,10.40380,6.51950,1.34770,2.14950,2.02,17.77650,1.85320,0.04218318547676403,0.06648757555406304
2011-12-31,-0.3246389518034145,8.73,0.56,1.66,19.43000,6.06950,10.40710,6.37290,1.24070,1.76990,1.67,18.78070,1.98550,0.8450928508478581,1.2777534965034962
2010-12-31,0.6034859805784802,29.56,1.31,2.52,8.54080,3.21480,8.96250,4.44580,0.98470,2.28290,2.16,15.35360,1.54060,0.5935414740959533,3.0893655049151025
2009-12-31,0.29068136188372073,74.30,1.04,1.64,2.19250,0.76810,7.15880,1.38380,1.18990,2.12880,2.00,10.25690,1.14660,,
