,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.9407148747373815,20.97,3.80,5.06,28.80180,11.27910,34.90930,18.11580,0.99580,1.64070,1.55,,9.95700,1.0492135971588028,2.749552772808587
2021-12-31,0.4211659717478189,40.22,2.95,3.19,12.66720,4.33830,25.99240,7.37180,1.23230,1.41840,1.35,,6.26180,-1.827455919395466,-1.1807306821855803
2020-12-31,-0.19188925939204338,0.00,3.23,2.47,-44.81450,-15.08420,-49.58370,-64.38390,1.34430,1.89830,1.67,,5.58600,-4.963394342762063,6.507281553398058
2019-12-31,0.6772224646395844,0.00,2.92,1.98,-2.47270,-1.10180,9.23200,-6.32870,0.76040,1.25740,1.15,,5.56410,-0.10565476190476186,0.25609756097560976
2018-12-31,-0.13139618996115077,0.00,1.74,1.01,-1.05630,-0.53660,10.39280,-5.07270,0.61280,2.02410,1.91,,6.45950,-1.1249535143175902,-0.920388349514563
2017-12-31,-0.22067389260512005,0.00,2.49,1.10,-31.90320,-17.05180,-98.39010,-75.37510,0.56480,2.52850,2.43,,5.33790,0.5611030478955008,-0.3325773529888223
2016-12-31,0.3089949759406261,0.00,2.82,1.13,-38.97370,-21.22920,-72.34360,-129.63040,0.43650,1.89960,1.76,,4.64130,-0.10333159812597603,1.019960732984293
2015-12-31,-0.3321950267179298,0.00,1.81,0.59,-14.50420,-8.66290,-57.89630,-46.05180,0.32310,1.67580,1.52,,5.72560,-2.8677685950413223,-2.318946914113077
2014-12-31,-0.09979250642039561,8.54,1.85,0.81,7.58060,4.40540,19.15810,21.57960,0.26820,1.30140,1.19,3.26190,5.17950,-0.286754507628294,-0.5413697545526523
2013-12-31,0.5818331009187476,4.75,1.65,0.93,16.28470,9.44010,24.22510,42.43600,0.23390,1.31120,1.17,1.80820,3.37730,-0.05936073059360736,1.4948148148148146
2012-12-31,-0.06047763683928942,6.85,1.24,0.72,8.52710,4.16200,25.03880,16.53740,0.38250,1.00060,0.85,1.05880,2.82270,-0.04723430702299569,0.18907809747504412
2011-12-31,-0.2533623965174505,19.38,0.43,0.87,8.23470,3.91200,15.00160,7.93900,0.32580,1.02950,0.85,7.39850,4.28080,0.10167750770284156,-0.19858823529411762
2010-12-31,0.273543355344986,9.78,0.62,1.28,12.71940,6.04020,8.62620,6.27550,0.33210,1.15330,0.96,16.12050,7.17720,0.5158277114686041,1.8716216216216215
2009-12-31,0.13571296963961976,9.60,0.50,1.21,5.96540,2.73880,6.50710,2.49880,0.33020,1.16600,0.96,14.57650,7.54690,,
