,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.022286180220024043,30.37,5.46,5.61,19.30190,10.64420,23.61480,18.44500,0.48320,2.57410,1.71,3.72690,7.18590,0.17959167974882262,0.3059635068980864
2021-12-31,0.19808875704323148,39.25,6.38,6.27,16.02870,9.13730,23.03960,16.25430,0.42460,3.49580,2.72,4.15850,7.75760,0.22335294346976298,0.1895182636315509
2020-12-31,0.17196653635995296,35.35,5.85,5.76,14.87230,8.55840,22.14240,16.06570,0.41120,4.15340,3.43,4.56780,8.02320,-0.10069082889622982,-0.1121034077555817
2019-12-31,0.3794528893744935,29.62,5.04,5.53,18.80060,11.15650,23.21010,17.05680,0.37520,3.52480,2.71,4.66700,8.36590,0.01741751715024753,0.0363565066382836
2018-12-31,-0.031628612269343326,22.53,3.73,4.54,20.58380,11.81890,22.91320,16.53090,0.42550,2.99600,2.23,4.87780,7.95560,0.13238723644728156,0.21738911275377526
2017-12-31,0.4852078218952236,28.22,4.16,5.00,17.87700,9.92040,21.97150,14.74470,0.45540,2.78150,2.06,4.85370,7.77560,0.21862186194370947,0.24399042451560082
2016-12-31,0.19517571064649863,23.41,3.01,4.10,17.56010,8.59310,19.51670,12.83030,0.65760,2.66120,1.84,4.67560,7.74540,-0.05627795974231897,-0.04136389834763654
2015-12-31,0.0004762509525020331,19.10,2.68,3.68,19.59460,10.08070,21.62600,13.99570,0.58260,2.78650,2.01,4.66850,7.77180,0.013371009034747638,0.012244708038341212
2014-12-31,0.06960245252553943,20.14,2.61,3.67,18.79550,9.62250,20.07780,13.00820,0.57810,2.61130,2.04,5.04330,8.38840,0.09029005613214824,0.09470838312795093
2013-12-31,0.6130664402441182,20.90,2.65,3.34,16.22480,8.83840,19.53990,12.60860,0.49200,3.25320,2.50,4.98240,7.99340,2.084692476875322,5.782221631676853
2012-12-31,0.2787000598581235,95.62,1.72,2.27,2.56860,1.35100,6.56100,1.92550,0.53690,3.02600,2.22,4.89700,7.63100,-0.5791385762504018,-0.805887845164219
2011-12-31,-0.03563006632277077,13.48,1.43,1.73,12.81160,6.83530,16.57140,10.54460,0.53450,3.05550,2.07,4.32540,7.27110,0.22294874676857357,0.23397199236155308
2010-12-31,0.27758229084532715,17.05,1.76,1.94,11.42000,6.59610,16.46420,10.38280,0.38370,1.95880,1.40,4.55160,7.08520,0.3476365131400998,0.3854715100845745
2009-12-31,0.3154529692241008,18.34,1.54,1.63,8.94180,5.40430,13.90230,8.52780,0.31550,2.38140,1.54,5.06250,7.25880,,
