,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-08-31,0.35235454945992317,0.00,4.91,1.74,-13.22080,-9.07800,-36.96910,-37.53540,0.30210,4.45830,2.70,2.02170,6.36100,-1.5921459492888066,-1.6714631057902614
2022-08-31,-0.4592464944946514,7.24,2.05,1.23,17.40640,13.10590,31.54300,28.24310,0.13840,2.88910,2.01,2.53040,5.99570,0.5441667992996977,0.4821702781095376
2021-08-31,0.2421043954856006,14.09,2.99,1.85,13.34080,9.95940,22.67820,21.15500,0.15420,3.09880,2.40,3.85160,5.21650,1.0922410922410921,1.1812430219575734
2020-08-31,0.3979168162121116,18.90,2.36,1.28,6.94940,5.04860,14.00980,12.53560,0.17040,2.70760,1.90,2.77000,5.47930,-0.5928687635574837,-0.5743703469032155
2019-08-31,0.6949281696138416,8.16,2.19,1.34,17.29130,13.00550,31.51330,26.97170,0.15910,2.58260,1.78,2.48220,7.32580,-0.5080698946245165,-0.5533781393703573
2018-08-31,-0.22835585268416336,4.49,2.10,1.81,42.63060,32.59410,49.33700,46.51050,0.13990,2.78750,2.16,3.47710,5.54780,1.5552147239263805,1.7775594419335823
2017-08-31,0.8759089581913995,7.28,1.78,1.80,26.14280,14.40460,28.87510,25.04180,0.57290,2.33540,1.75,3.80600,5.40620,33.92857142857143,-19.43840579710145
2016-08-31,0.5480184239224013,0.00,1.37,1.31,-2.12720,-0.99850,1.35490,-2.22600,0.76660,1.96380,1.37,3.42470,5.99560,-0.9439626417611742,-1.095205243187306
2015-08-31,-0.5955429168359353,6.57,1.18,1.27,21.89740,12.00760,18.51530,17.90390,0.55820,2.20130,1.60,4.69100,6.45870,-0.028830579850988025,-0.04794745484400653
2014-08-31,0.6096592634111027,12.58,2.35,2.98,26.63030,13.73570,18.87150,18.61480,0.56900,2.13840,1.63,4.44850,5.62900,12.080508474576272,1.5588235294117645
2013-08-31,2.430569798743751,13.36,1.53,1.39,11.93280,6.24540,2.60110,13.11580,0.60330,2.16020,1.52,2.72780,3.89570,-1.3856209150326797,-2.1531007751937983
2012-08-31,0.00796252927400487,0.00,0.73,0.74,-12.24900,-7.19570,-7.43260,-12.53340,0.38750,2.56710,1.76,4.00990,6.38790,-1.8042049934296978,-7.179640718562874
2011-08-31,-0.21571980492748122,38.78,0.68,0.58,1.92850,1.28800,8.65950,1.90030,0.20310,2.35160,1.51,3.37980,5.87040,-0.5210824417872876,-0.9097297297297298
2010-08-31,-0.24052642211896447,3.42,0.77,0.64,19.35620,12.93130,18.73380,21.81090,0.24040,2.34380,1.69,3.25880,5.54020,-1.948090692124105,-1.9829968119022316
2009-08-31,2.999961519221149,,,0.89,-28.72170,-17.39240,-34.89490,-39.18380,0.40390,1.76740,1.25,5.31210,6.01880,,
