,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.3886716876599434,8.30,2.43,2.27,34.80330,21.95020,42.26150,32.29190,0.21760,0.95860,0.85,23.95520,12.04460,2.0887484957882068,2.7039660056657224
2021-12-31,0.6622579558221875,18.96,2.59,1.66,9.27440,5.75370,22.70030,14.46430,0.30350,1.51560,1.43,21.21140,8.68510,15.787878787878789,-11.59
2020-12-31,-0.2284193976712886,17.65,1.85,1.34,-1.72880,-1.04010,2.96190,-2.99180,0.28520,1.36150,1.24,19.26340,9.61870,-0.8752362948960303,-1.2597402597402598
2019-12-31,0.16072832715509944,27.16,2.19,1.66,6.36950,4.04970,17.01880,8.25740,0.18860,0.87780,0.80,26.07810,8.94910,-0.29151785714285716,-0.212678936605317
2018-12-31,-0.23767425996211822,12.31,2.04,1.47,8.05050,5.44600,23.79180,10.38770,0.18860,1.41910,1.29,19.77270,11.46770,2.089655172413793,0.17406962785114044
2017-12-31,-0.03963106533578098,28.41,4.29,2.08,7.38540,4.89910,13.29060,15.27040,0.24220,1.41310,1.31,11.31130,8.36660,-2.625560538116592,-2.4982014388489207
2016-12-31,0.4369175304191075,0.00,7.05,2.34,-5.34050,-3.37810,-13.18750,-16.44000,0.30860,2.10600,1.99,9.59120,6.49140,-5.795698924731183,1.0366300366300365
2015-12-31,-0.15718174336899415,0.00,3.27,1.78,-3.17610,-1.75530,2.03900,-5.98550,0.43640,2.18470,2.08,9.39350,10.65650,-0.9510268562401264,-1.293548387096774
2014-12-31,-0.19100099351653632,18.66,3.35,2.05,12.12020,6.98240,37.44090,18.33600,0.30830,1.66240,1.49,5.79250,10.95460,-9.080851063829787,-2.1097852028639617
2013-12-31,0.7278117888015707,0.00,5.48,3.17,-5.45730,-2.93640,-6.42430,-22.90870,0.40110,1.38400,1.21,4.20000,8.33260,-1.2029360967184801,-5.364583333333333
2012-12-31,0.19213858946373508,57.27,3.51,1.78,9.27170,4.16250,38.48460,6.38090,0.63420,1.01500,0.83,3.30870,9.18500,0.3651651814502581,-0.7656567530522598
2011-12-31,0.03163872795046907,10.14,3.33,1.53,7.21610,3.56240,33.75110,32.59970,0.44750,1.31120,1.09,1.70070,8.85520,-0.19291630391863035,0.38558155423871
2010-12-31,0.8048159011155922,13.51,3.36,1.88,12.11410,5.28920,44.12840,24.82740,0.61560,1.55640,1.33,2.10100,8.62300,19.637521624131846,-12.305724446483882
2009-12-31,1.9870150187734668,0.00,3.38,1.20,-3.89740,-1.60120,3.94670,-4.05320,0.75790,1.07870,0.84,2.48520,3.61680,,
