,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.262774938562071,15.69,0.85,2.59,16.59500,5.33300,5.29220,5.42340,0.83260,0.94850,0.89,50.46990,13.24570,0.10136452241715399,0.06433823529411775
2021-12-31,0.12124969702724386,13.28,0.76,2.56,19.37320,5.11900,5.38640,5.71190,1.17450,1.14960,1.08,50.65840,14.83490,-0.35794743429286613,-0.2183908045977011
2020-12-31,-0.30435062240213107,9.35,0.70,3.41,36.61230,8.53250,8.53540,7.43510,0.88690,1.09790,1.04,56.13870,16.48060,0.08559782608695654,0.26775956284153013
2019-12-31,0.34002131302190697,17.34,1.07,5.91,34.57180,7.80830,8.27060,6.16920,0.80980,0.94440,0.87,54.17650,19.09660,-0.2260778128286015,-0.34330143540669855
2018-12-31,-0.1853740568823573,8.99,0.92,4.75,55.14510,13.09730,11.63160,10.22510,0.84630,0.95410,0.88,49.88280,23.63010,0.07945516458569801,0.7453027139874739
2017-12-31,0.29480293893275133,20.17,1.30,5.41,27.24690,7.51490,11.83980,6.43730,0.72750,1.57800,1.45,31.76500,17.34500,0.005707762557077611,-0.16404886561954624
2016-12-31,0.47165874977966804,13.41,1.09,4.55,34.66430,9.02080,12.39390,8.10700,0.77310,1.59490,1.44,25.92860,6.07220,0.1391417425227568,0.41831683168316824
2015-12-31,0.14316935938040887,13.26,0.76,3.48,27.11410,6.70650,10.95440,5.75500,0.85440,1.79280,1.57,19.35790,6.53630,0.17404580152671745,0.19526627218934922
2014-12-31,0.2613263715466947,14.11,0.69,3.42,24.76190,5.41750,9.41500,4.85840,1.22340,1.84220,1.58,16.34220,6.70230,0.279296875,0.29501915708812265
2013-12-31,1.0935504644233185,14.84,0.57,2.46,17.15980,4.19280,7.50730,3.82700,1.16960,1.92240,1.70,17.95180,6.07300,0.4301675977653632,0.7876712328767124
2012-12-31,,12.59,0.27,2.73,21.88910,2.28410,5.33690,2.17650,2.74360,1.79480,1.59,19.54510,7.41220,2.58,-2.46
2011-12-31,,0.00,0.20,1.50,-11.64140,-1.64770,1.52090,-1.52090,2.16410,1.65310,1.38,14.66050,9.24750,-0.5850622406639003,-1.7633587786259541
2010-12-31,,,,,9.23840,2.51780,3.58470,1.94850,0.57830,0.58980,0.46,19.90100,9.23490,0.14218009478672977,0.056451612903225756
2009-12-31,,,,,,,3.35350,1.97080,,,0.00,,,,
