,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.4354046680812367,47.76,1.44,2.80,6.55700,2.69600,7.22170,3.03620,0.72140,1.60000,1.12,6.34790,5.09440,0.06223717409587892,0.007590132827324458
2021-12-31,0.2660219510323125,66.78,2.85,5.21,7.11370,3.38200,7.61300,3.37430,0.47510,2.00520,1.53,6.54520,5.60990,-0.43862134088762983,-0.7020915771622386
2020-12-31,0.37524184687095263,19.16,2.64,4.34,22.49380,10.39840,16.21000,13.53900,0.50630,1.84500,1.52,8.57830,4.64650,0.6598746081504703,0.7868686868686869
2019-12-31,0.5587648304422437,27.30,1.69,6.03,25.15580,7.49680,8.88770,6.89560,1.08800,1.31200,1.00,9.10650,5.58860,-0.1337406653088934,-0.07216494845360821
2018-12-31,-0.2670571437529695,15.08,1.12,4.31,30.16350,8.87020,10.20440,7.39180,1.18370,1.29320,0.95,9.16680,5.80420,0.0402542372881356,-0.21254612546125462
2017-12-31,0.5231351631336203,16.42,1.73,6.27,30.22460,8.73530,10.99040,10.51690,1.17970,1.59350,1.29,9.48290,5.28030,-0.0799220272904484,0.07796340493237874
2016-12-31,-0.20056650235455287,11.91,0.96,5.32,31.41510,7.06150,12.53870,10.24120,1.43430,1.30640,1.10,11.09080,5.76240,0.24615384615384617,-0.13310344827586207
2015-12-31,0.1934023183885183,13.49,1.29,6.93,31.17450,7.11600,11.36780,13.34680,1.46650,1.30400,1.00,7.35900,3.95050,-0.29749715585893055,0.07327905255366396
2014-12-31,0.2274684666081599,12.77,1.07,5.52,45.80150,12.87190,11.34270,8.71670,0.80520,1.34330,1.08,12.31100,6.45790,0.08051628764597418,0.11468646864686471
2013-12-31,0.593785353344898,11.95,0.97,4.15,36.13860,11.23380,10.80990,8.05260,0.70240,1.47710,1.20,11.22960,5.65400,0.10230352303523027,0.1253481894150419
2012-12-31,,8.79,0.61,3.25,40.98940,11.39940,9.51090,6.93990,0.87070,1.42850,1.14,12.06470,6.39960,-0.1021897810218978,-0.05938864628820961
2011-12-31,,,,2.48,56.33350,13.39830,10.24870,7.13800,0.96870,1.48200,1.20,12.70020,6.52340,0.7489361702127659,0.814580031695721
2010-12-31,,,,,11.52650,6.34360,6.80320,4.56680,0.04740,2.06130,1.80,11.91090,5.98920,-1.8333333333333335,-0.9321505376344086
2009-12-31,,,,,,,-9.59590,79.11530,,,0.00,,,,
