,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.21908343420882792,17.17,6.94,10.63,68.69010,7.42890,48.82510,40.37080,6.91100,,0.00,,,0.0705965962066808,-0.04901228423349746
2021-12-31,0.9576732223613884,20.95,9.20,12.76,67.39850,7.60480,47.16220,43.90050,6.57180,,0.00,,,0.22384571730831948,1.0250985596275601
2020-12-31,-0.3860378254040532,20.34,4.87,7.23,37.23700,3.67190,42.79560,24.07440,7.69610,,0.00,,,-0.32305074143766777,-0.47135537427195173
2019-12-31,-0.0674563514965536,17.51,6.39,13.13,84.46610,7.75880,50.61150,36.45840,8.30000,,0.00,,,-0.004617436564069544,-0.138905520984963
2018-12-31,0.02541447983031886,16.25,7.02,10.79,75.17810,9.19740,51.83610,43.16380,6.13800,,0.00,,,0.044234104355645565,0.2530544449443981
2017-12-31,0.009714610051277273,19.95,7.03,9.15,53.50500,6.95930,50.69970,35.18200,5.81120,,0.00,,,0.029958527330650853,0.05941841150298077
2016-12-31,-0.05518503898456528,21.04,7.34,7.80,43.41920,6.86320,50.05910,33.77150,4.63260,,0.00,,,0.019467018475588738,0.006125906676394122
2015-12-31,0.10233583031646165,24.62,7.70,7.75,41.35950,6.99940,50.68020,34.64390,4.29740,,0.00,,,0.11886387780033214,0.29826130705475395
2014-12-31,0.3104364728984996,26.24,7.56,6.19,27.45970,5.49280,48.97210,28.85040,3.50380,,0.00,,,0.08985963615329684,0.067573296138278
2013-12-31,-0.009285149672540016,21.34,6.18,4.12,20.16440,4.10150,48.16770,28.96890,3.32280,,0.00,,,0.09093677740676664,-0.08025313749206064
2012-12-31,0.2601996961924722,19.27,6.47,4.11,22.82650,4.79720,47.13710,33.62560,3.35310,,0.00,,,0.03246011381496272,0.4010888314983818
2011-12-31,0.3356250967442338,20.83,4.94,3.84,22.65590,4.75230,45.12210,23.71950,3.32710,,0.00,,,0.11238490619611685,0.6733647431948941
2010-12-31,0.2841568718394083,26.09,3.99,2.82,13.48360,3.03130,44.13840,15.42400,3.10160,,0.00,,,0.24180417603853588,1.1562285851542575
2009-12-31,0.5987462356804527,39.49,2.94,2.33,7.53830,1.49240,37.26120,7.49890,3.59450,,0.00,,,,
