,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.10424058544574943,9.06,2.84,2.91,32.73770,15.92300,34.82910,31.26880,0.37350,1.21650,1.00,3.82410,9.16090,0.798178356404055,0.42736248236953456
2021-12-31,0.6673965285443164,14.40,3.89,4.02,28.99360,12.37570,23.90640,27.03840,0.49620,1.39890,1.19,3.40230,7.08150,1.3555151515151516,1.3997161262146522
2020-12-31,0.0318156850209943,19.44,4.49,2.92,10.50210,4.32210,19.80750,21.98990,0.62760,1.35290,1.04,1.05790,5.26360,0.2295081967213115,-0.4284912017970798
2019-12-31,-0.0691888394288569,11.23,4.48,2.81,16.92940,6.40720,16.40390,39.17860,0.82190,0.87930,0.69,1.13950,6.04030,0.18300423131170662,0.43692280104007897
2018-12-31,0.24819450003064736,18.61,5.08,3.10,6.05740,2.42190,13.89350,27.31900,0.65470,1.56710,1.33,1.19700,5.08720,-0.5866491765048827,-0.4765815656091609
2017-12-31,0.1588234065222387,8.86,3.16,2.31,29.80810,12.42920,26.11430,40.55110,0.60690,1.35210,1.10,1.48170,6.39170,0.12984767393989305,1.953291753291753
2016-12-31,0.044629217406485955,20.63,2.80,2.43,12.08540,4.21230,22.99140,13.65860,0.70330,1.25180,1.03,1.81660,6.42240,0.02714817320703644,0.03663793103448265
2015-12-31,0.07102287335742363,18.48,2.93,2.18,10.73540,4.16710,24.20420,14.24740,0.59850,1.49000,1.23,1.28420,5.97490,-0.1075552871914861,-0.23809523809523814
2014-12-31,0.05302097998483868,15.06,2.78,1.88,12.73750,5.44200,26.70900,18.41550,0.51220,2.57540,2.31,1.69120,5.90470,-0.12743677555321387,-0.5848293414534382
2013-12-31,0.26217621731107377,6.47,2.75,1.70,14.89810,6.62980,29.43550,42.65470,0.47620,2.40710,2.14,1.55470,5.51290,-0.00524109014675056,0.5101578586135895
2012-12-31,0.20410422916651072,8.25,2.22,1.43,11.04990,4.85530,27.92690,26.65720,0.45860,2.22130,2.01,1.61640,5.12010,0.09286174554306581,0.455689879108802
2011-12-31,0.28771121943700506,10.44,1.73,1.23,9.51850,4.18080,22.88360,16.39880,0.47130,2.10370,1.88,1.89110,4.67410,0.04138085296749172,0.21218360179241857
2010-12-31,0.0031407945727071063,10.08,1.29,0.94,9.42940,4.26530,20.58160,12.67090,0.49860,2.13060,1.84,1.78710,4.87030,0.22383429144994982,-0.04377533294730751
2009-12-31,0.08256525605482024,8.15,1.44,0.92,9.43630,4.00520,22.24320,17.52620,0.53800,1.65670,1.32,0.68200,3.36420,,
