,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.014075222481292116,13.98,1.01,0.90,7.12620,1.46100,12.52490,7.20590,0.58270,,0.00,,,-0.3250191864927091,-0.35868187579214195
2021-12-31,0.28882820313992563,9.48,1.03,0.74,8.88140,2.08630,17.77990,10.76620,0.47350,,0.00,,,-3.7460484720758696,-2.694951664876477
2020-12-31,-0.1369454057325532,0.00,1.00,0.62,-6.73060,-1.60900,-7.54190,-7.39890,0.52700,,0.00,,,-1.554970760233918,-1.9989270386266096
2019-12-31,0.15899566538966536,16.85,1.05,0.68,3.97170,1.05910,11.45270,6.24200,0.52590,,0.00,,,0.21448863636363646,0.46540880503144644
2018-12-31,-0.08549199893908599,22.69,1.02,0.65,3.30120,0.90150,10.01000,4.52150,0.53190,,0.00,,,-0.3680430879712747,-0.45360824742268047
2017-12-31,0.07394134506255434,14.10,1.20,0.66,5.74780,1.77420,16.22130,8.47470,0.46950,,0.00,,,0.513586956521739,0.7798165137614679
2016-12-31,0.22705067938279822,24.22,1.17,0.65,3.06490,0.93480,11.23240,4.99050,0.46140,,0.00,,,0.9267015706806283,1.5153846153846153
2015-12-31,-0.08025826580146134,55.09,1.01,0.55,1.25820,0.37760,5.69510,1.93810,0.46300,,0.00,,,-0.6689774696707106,-0.560067681895093
2014-12-31,-0.12389310977207235,25.89,1.08,0.61,5.48880,1.72650,16.11170,4.12570,0.43280,,0.00,,,-0.14581791265729094,-0.006722689075630228
2013-12-31,0.1920519460240211,29.94,1.22,0.71,6.50850,2.02780,18.49040,4.07170,0.41530,,0.00,,,0.1037581699346406,0.04753521126760574
2012-12-31,0.08914834152508266,26.87,1.08,0.61,6.11530,1.88580,17.39630,4.03640,0.37320,,0.00,,,-0.10917030567685593,-0.4651600753295668
2011-12-31,-0.026194918903401643,13.52,1.02,0.60,7.30080,2.25060,19.44940,7.51650,0.38790,,0.00,,,-0.19625621526762216,-0.17610550814584947
2010-12-31,0.07798556869746331,11.80,1.04,0.65,8.69040,2.63250,23.39380,8.81970,0.41020,,0.00,,,0.06378344741754827,1.2854609929078014
2009-12-31,0.298328774743869,25.65,1.03,0.68,6.56870,1.86990,22.76690,3.99520,0.44980,,0.00,,,,
