,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.28005369813774617,37.17,9.35,18.84,51.09710,9.57560,34.43670,25.12800,2.74790,1.72380,0.00,,3.30990,-0.3379043600562588,-0.37940379403794033
2021-12-31,0.35570972404953216,42.97,12.67,24.46,75.92590,15.08170,45.73820,35.60630,2.54220,1.60700,0.00,,3.61510,0.19095477386934667,0.24521934758155228
2020-12-31,0.2327643477258341,30.18,9.99,30.07,100.79410,14.32030,44.46100,33.10370,3.64270,2.02930,0.00,,3.75590,0.19519519519519513,0.25035161744022494
2019-12-31,0.7125155900992253,30.98,9.12,51.91,171.96150,13.92110,41.37500,29.44710,6.71600,1.92420,0.00,,3.40310,0.06959314775160608,0.08549618320610697
2018-12-31,-0.04104534929164283,19.91,5.87,39.14,201.21950,13.85680,42.04370,29.48460,8.65240,1.61360,0.00,,3.45220,0.025809994508511735,0.3086913086913088
2017-12-31,0.5851454794405742,121.71,6.52,-232.62,-877.28450,11.72880,43.31590,23.81070,-48.22020,1.25070,0.00,,3.66460,1.797665201669258,2.7546886721680415
2016-12-31,-0.04589236780456585,66.89,4.80,-16.39,-26.84710,5.17710,18.05950,7.39690,-3.27360,1.33970,0.00,,4.06150,-0.5582327270259264,-0.7167746733241261
2015-12-31,0.06088358054284071,17.49,5.17,-54.49,-285.16520,18.60870,42.28440,27.01390,-10.15200,2.66160,0.00,,4.34480,0.023834340907511686,-0.0479417416809953
2014-12-31,0.23665930439269744,18.96,5.64,415.60,2345.02000,21.54640,43.16050,29.65240,59.37760,2.23920,0.00,,4.20790,0.16564069334197318,0.22896208825357367
2013-12-31,0.5821774627669118,19.59,5.33,43.38,234.52140,18.56390,41.53410,27.06480,6.04140,2.60120,0.00,,4.28190,0.14590681269723382,0.16594202898550714
2012-12-31,0.5185492990367717,14.71,3.70,25.10,176.42470,17.66520,39.46090,25.27200,4.21380,2.16820,0.00,,4.39100,0.21274214461302843,0.20756037801890104
2011-12-31,0.28955690642678955,11.79,2.97,-41.23,-364.89900,20.09670,38.95300,25.05370,-7.85230,1.25610,0.00,,4.65640,0.14958579192546595,0.1252461599054746
2010-12-31,0.00768805187332644,4.80,1.53,-17.61,-172.05110,20.21020,38.03150,24.99020,-4.15420,1.43820,0.00,,4.08440,0.12407272727272711,0.26318407960199
2009-12-31,0.35581065997767647,4.34,1.58,-8.98,-68.29390,20.32150,38.25400,22.36810,-2.00250,0.81950,0.00,,4.03960,,
