,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.6016201369354066,4.64,0.81,2.11,49.01880,27.39760,22.87350,17.35190,0.38800,3.75830,2.22,5.15750,10.82700,0.1838407069440775,0.20180294990830938
2021-12-31,0.7140988863838609,3.84,0.68,1.92,53.15020,25.90980,23.36430,17.45940,0.50840,3.09830,1.51,3.69470,9.60580,4.077190074020596,4.835035637647008
2020-12-31,0.12345529169394887,13.53,0.78,1.77,13.62480,6.16070,8.82300,5.73680,0.74060,3.38300,1.92,4.42990,9.87890,-0.14159504109871934,-0.17922882180529665
2019-12-31,0.16758282739382713,10.33,0.66,1.71,17.28790,8.19140,9.43030,6.41280,0.69730,4.22470,2.55,5.28940,12.39430,-0.4270347676044235,-0.466692467054838
2018-12-31,-0.2902645216958608,5.01,0.54,1.60,33.25760,16.30160,14.56970,10.64450,0.62940,3.95690,2.13,5.10930,11.32630,0.6144330998489989,0.5483148998266361
2017-12-31,0.23290138786005876,11.21,0.96,2.81,25.22000,11.75360,11.18470,8.52040,0.74550,4.03950,2.29,5.23700,10.97880,0.46556472845290275,1.126953927482564
2016-12-31,1.03416573734799,19.64,0.97,2.69,12.96170,5.60430,9.36040,4.91330,0.84860,4.11000,2.32,5.05190,10.65670,-11.001769626990658,-3.9323311155620018
2015-12-31,-0.06807215499962871,0.00,0.48,1.44,-5.70390,-2.34070,-0.95840,-1.71590,1.01950,4.74120,2.59,5.97070,12.37670,-1.227222337211651,-1.829879508864887
2014-12-31,0.03457279999999985,24.13,0.45,1.40,3.27850,1.26710,3.65830,1.79330,1.06670,3.45440,1.55,4.81320,9.69840,-0.17128525059413946,-0.17056319131178888
2013-12-31,0.461427662838116,18.83,0.50,1.40,6.55150,2.75600,5.24250,2.56770,0.84440,2.53660,1.19,5.06090,10.23160,-0.011860979382102288,0.15752272991299354
2012-12-31,0.0779995966928817,14.65,0.34,0.99,5.98360,2.44660,5.36560,2.24340,0.92610,3.76630,1.79,5.46390,11.34910,-0.331135847315703,-0.4119408888249677
2011-12-31,-0.26036959148060324,8.13,0.29,0.94,11.55230,4.44360,7.31250,3.47760,1.03490,2.23120,1.14,5.89040,10.81460,0.6033292630034428,0.976561556119367
2010-12-31,0.05250186413406066,20.95,0.50,1.40,6.24020,2.31840,5.78890,2.23320,1.14930,3.56310,1.58,5.04930,9.55400,2.0515380947201978,-18.19318181818182
2009-12-31,0.6240901500376053,0.00,0.65,1.37,-0.55010,-0.21480,3.01940,-0.20670,1.10960,2.44610,1.01,4.17400,7.02390,,
