,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.4969855566218193,30.43,6.17,6.48,21.82200,16.19940,25.42520,20.29510,0.07780,3.69850,2.90,4.22060,5.68960,-0.024325402100225935,-0.11468721668177695
2021-12-31,0.6587623088282615,53.68,12.53,14.84,28.33780,19.97100,26.56800,23.37190,0.10830,2.93220,2.30,4.37580,5.79060,0.848857667450889,0.9116117850953205
2020-12-31,0.8905917000044312,61.48,9.92,11.24,18.66810,12.39170,18.95290,16.12560,0.13760,2.72880,2.09,4.29230,5.57200,0.3718809844908968,0.4323541580471659
2019-12-31,0.5413806272529971,46.54,6.10,7.01,15.36360,10.32290,16.12040,13.13660,0.16360,3.09920,2.41,5.23630,5.76230,0.23429098389137915,0.16819719671338795
2018-12-31,-0.00083348931096483,35.14,4.24,5.13,14.81770,10.45530,13.99210,12.04730,0.14040,3.15260,2.40,5.46390,5.95910,0.06421567759078828,0.3729263437292636
2017-12-31,0.17019958348005915,48.59,4.57,5.58,11.77440,8.09000,14.12050,9.42410,0.15390,2.66010,1.89,5.04740,6.31560,0.15676229508196737,0.04944289693593307
2016-12-31,0.41876739398788243,43.04,4.09,5.41,12.85010,8.36490,12.93490,9.51560,0.20460,2.66350,1.84,5.05620,7.52670,0.5178837341495068,0.502092050209205
2015-12-31,0.14019458147365116,44.80,3.07,4.11,9.33690,5.63980,9.18700,6.82950,0.29120,2.14350,1.57,5.21260,7.71660,-0.29340604395604397,-0.24783634933123522
2014-12-31,0.09525483906932086,29.03,2.61,3.81,13.28250,7.61210,12.80430,8.94190,0.35060,2.61030,1.89,5.36420,7.94080,0.1206896551724137,0.1317898486197684
2013-12-31,0.8123856116449772,29.52,2.42,3.61,12.38970,6.71810,11.86790,8.20670,0.41210,2.74670,2.00,5.27810,7.36890,0.20207253886010368,0.39157372986369254
2012-12-31,0.4663145419529817,22.48,1.47,2.42,11.07150,5.15980,10.66800,6.37240,0.56450,2.12870,1.51,5.41740,7.23660,0.23266310888402475,0.06887417218543046
2011-12-31,-0.06352348581459999,16.25,1.09,1.81,11.52850,5.39630,9.19230,6.33230,0.53350,1.94080,1.32,5.61920,8.09990,0.20838037486218286,0.15620214395099552
2010-12-31,0.06917266638522168,19.94,1.24,1.99,10.43630,5.04520,8.21040,5.91110,0.57280,2.57280,1.71,5.35100,8.73970,-0.06974263563347238,-0.10055096418732778
2009-12-31,0.0558952333335343,16.54,1.20,2.00,12.53670,5.71200,9.23560,6.87700,0.65550,2.32150,1.57,5.82120,7.61140,,
