,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-09-30,0.08310576350532828,13.92,1.89,2.22,16.20490,1.86410,19.28570,13.67810,0.54720,0.97590,0.96,,1.93000,0.20636725412166013,0.07270135424091229
2021-09-30,0.5949632395081137,13.50,1.94,2.22,16.89750,2.26690,18.02250,14.37500,0.43070,0.98670,0.98,,1.99710,0.3215627347858754,0.7151589242053791
2020-09-30,0.08695884325409531,11.97,1.23,1.33,11.39910,1.72280,16.65830,10.23780,0.53180,0.97720,0.96,,1.82670,-0.05736543909348446,-0.20736434108527135
2019-09-30,0.22784220912470254,10.80,1.45,1.61,15.56530,2.66290,18.24290,13.33330,0.45960,1.10920,1.09,,1.72610,-0.08132726089785292,0.20560747663551404
2018-09-30,-0.15650748942853243,14.79,1.69,1.92,13.28270,2.29060,20.55910,11.45000,0.54870,1.12880,1.10,,1.46100,0.4075091575091576,0.3480314960629922
2017-09-30,0.29980113568296707,17.75,1.73,1.94,11.17090,1.82320,16.73560,9.73180,0.74580,1.15720,1.14,,1.43070,0.09542539521082416,0.20243744484883353
2016-09-30,0.21297458789611978,14.33,1.37,1.47,10.67850,1.71710,18.05560,9.56500,0.78130,1.16850,1.14,,1.21490,0.05572290065737451,0.05168678057912146
2015-09-30,0.025359230938857724,12.84,1.21,1.31,10.83510,1.95930,17.78370,9.45710,0.61960,1.22520,1.19,,1.59790,0.13273964616292622,0.045584781196381874
2014-09-30,0.11115599586765912,14.14,1.36,1.49,10.10890,1.92130,16.78810,9.67180,0.62930,1.24680,1.21,,1.55020,0.1793295198655096,0.30802878356221086
2013-09-30,0.37186568791336594,13.98,1.10,1.26,9.92610,1.71170,15.38030,7.98890,0.55460,1.16920,1.14,,1.51040,0.09678978530812543,0.2664369409922356
2012-09-30,0.26292359147051547,14.22,1.05,1.17,7.94140,1.38120,16.53370,7.43760,0.65610,1.15920,1.11,,1.23130,0.08932579787593675,0.07543327299166092
2011-09-30,-0.037625325736495685,9.62,0.79,0.95,9.19870,1.48750,17.40120,7.92900,0.61520,1.13780,1.10,,1.44720,0.18464421875500592,0.232764455175694
2010-09-30,0.39877982855818983,10.98,0.84,1.01,8.56870,1.24430,16.76140,7.33930,1.56050,1.33220,1.28,,1.31700,0.0793457721942592,0.4935763023270108
2009-09-30,0.41798072711344725,,,1.04,6.28610,0.77020,17.77870,5.62570,0.94690,1.14430,1.12,,1.27460,,
