,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-03-31,-0.3177317799931092,71.62,0.74,2.96,4.07410,0.84760,2.82190,1.02120,2.28360,1.45320,0.81,2.40570,7.21140,-0.7992324484148111,-0.9144996074093995
2022-03-31,-0.603994554379736,14.81,1.74,5.75,34.45180,9.11600,13.78340,11.71220,1.53550,1.38390,0.96,3.79680,8.06750,1.686175110581111,2.400457009480985
2021-03-31,-0.12041220580749123,68.64,3.03,9.16,11.61280,2.58040,6.57690,4.41470,1.87200,2.16510,1.69,4.11620,7.11760,-0.3450874952454973,-0.39970623255019866
2020-03-31,-0.11894747116072835,28.18,1.80,5.45,18.73950,5.65110,8.84590,6.47800,1.14320,1.66240,1.24,3.62510,8.01850,-0.2204514099524274,-0.46066572894573077
2019-03-31,0.42810301340767265,23.52,2.88,6.82,20.24950,8.40440,11.59240,12.27040,0.64680,1.75590,1.32,3.96920,7.47970,0.0,0.0
2018-03-31,-0.012913497258092987,49.63,4.33,0.00,,,,,,,0.90,,,0.34731458437455953,1.0486987801724768
2017-12-31,,,,,7.20640,2.69190,10.52300,7.32510,0.78590,1.59990,,2.25740,5.90300,-0.39306149679344926,-0.42750249975328314
2016-12-31,,,,,21.83510,11.07730,13.20010,9.74140,0.46930,2.40460,,3.92390,9.59800,-0.1151300410316708,-0.12787260076989726
2015-12-31,,,,,22.60150,12.62570,14.95790,11.20000,0.34440,2.14410,,3.60290,8.52460,-0.08535050052438009,0.17573949527687205
2014-12-31,,,,,23.57980,13.48610,15.13510,8.81610,0.25570,2.49780,,4.12250,9.31010,0.09177505104280326,-0.13437851979846593
2013-12-31,,,,,19.91300,11.73110,14.42380,10.59680,0.23870,2.47640,,4.23960,8.39410,0.12412678090287921,0.11429108129933807
2012-12-31,,,,,21.19040,11.27520,13.46770,9.98170,0.35990,1.99140,,4.29630,8.90080,0.1771196931854424,0.22284928650169067
2011-12-31,,,,,19.67640,9.56060,13.15950,9.38860,0.46770,1.91350,,3.52810,8.44390,0.5164475691893342,0.5543368302407232
2010-12-31,,,,,14.85280,8.88130,10.65690,7.41780,0.25260,2.54720,,3.83420,9.96350,0.1140622588868414,0.23866880857456896
2009-12-31,,,,,12.02270,7.08170,10.20480,6.38850,0.31130,2.40240,,4.19880,9.30280,,
2016-03-31,-0.12139744809182107,24.48,2.55,4.34,,,,,,,0.93,,,,
2015-03-31,-0.1529359150383096,27.50,2.89,5.03,,,,,,,1.01,,,,
2014-03-31,0.22188319944886947,21.88,2.36,3.53,,,,,,,1.31,,,,
2017-03-31,0.4275252525252524,31.50,2.61,4.13,,,,,,,1.33,,,,
2013-03-31,0.6834641046934509,17.29,1.76,2.68,,,,,,,1.09,,,,
2012-03-31,0.2134247777232432,18.44,1.66,2.61,,,,,,,0.97,,,,
2011-03-31,0.5091671856051916,13.93,1.33,1.86,,,,,,,1.70,,,,
2010-03-31,0.21363394085965903,13.59,1.16,1.59,,,,,,,1.60,,,,
2009-03-31,0.3904977876106197,,,1.18,,,,,,,1.37,,,,
