,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.8658776476349836,4.00,0.34,1.52,46.83020,17.77230,12.09840,8.18020,0.78260,1.76030,1.32,17.18260,13.16710,3.992790697674419,0.4906551653316902
2021-12-31,0.6099465431780791,4.09,0.33,1.09,7.82740,2.99040,3.58380,8.11620,0.78300,1.70390,1.25,13.65710,10.87390,-1.3511063934024659,-1.991044168532465
2020-12-31,-0.27360579749986635,0.00,0.35,0.85,-38.22650,-13.13090,-17.55110,-14.08160,1.07970,1.80600,1.30,8.21770,12.11440,-3.7447333034513672,-4.726204019719378
2019-12-31,0.06080557001298126,13.13,0.31,0.81,5.81170,2.48490,4.01450,2.37250,0.68160,1.79710,1.22,10.12120,15.36680,-0.048614072494669536,-0.051438848920863256
2018-12-31,-0.08189530951057289,9.28,0.28,0.76,6.65850,3.15580,5.44800,3.22930,0.62480,1.36370,0.62,7.83240,14.70800,0.16724738675958184,-0.18997668997668993
2017-12-31,0.34751671765268854,7.77,0.37,1.25,18.26390,7.75580,5.37650,4.59230,0.62160,1.27900,0.75,12.08810,15.91760,0.6839899413243924,1.9233390119250426
2016-12-31,0.006757472569050238,18.06,0.33,1.04,6.00410,2.73120,3.76700,1.85350,0.52330,1.45550,0.66,10.02050,17.51150,-0.4914748508098892,-0.5883590462833099
2015-12-31,0.17335251185339096,7.57,0.30,1.06,14.57690,6.65200,6.51210,3.95830,0.60610,1.49270,0.67,10.63790,24.61600,0.1582325351764997,0.1299524564183836
2014-12-31,0.004268194815153947,7.64,0.20,1.62,22.43200,8.39770,4.14140,2.58030,0.57960,1.32170,0.66,14.84760,24.10470,0.18277372262773728,0.19734345351043636
2013-12-31,0.4946401361178858,10.18,0.22,1.76,18.82280,7.51450,3.41950,2.10460,0.29970,1.29650,0.82,18.63960,18.01760,-0.35945389938283145,-0.37688442211055273
2012-12-31,,3.96,0.19,1.24,28.02970,12.46370,6.50150,4.11340,0.27770,1.58830,1.17,19.90950,17.84010,0.4277703604806409,0.4184486373165619
2011-12-31,,,,0.87,25.13410,9.27950,4.76230,3.03290,0.34790,1.25130,0.91,19.81780,14.39990,2.7042532146389715,2.834405144694534
2010-12-31,,,,,7.55700,2.68160,1.61790,0.99540,0.11330,1.16660,0.00,16.84500,14.20810,0.5458715596330275,0.3853006681514477
2009-12-31,,,,,,,1.43640,0.98620,,,0.00,,,,
