,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.2729621323133098,65.84,11.52,-5.67,-8.71440,4.34390,35.14050,17.52180,-2.43890,0.69280,0.00,,14.28370,0.18263758873858627,0.9418450998215668
2021-12-31,0.38946719737261204,119.90,18.57,-7.86,-4.49760,2.42430,33.89140,10.29200,-2.32860,0.99690,0.00,,22.64670,0.2348156159962429,8.858280783272486
2020-12-31,0.17821299237515698,1372.01,14.91,-6.25,-0.49840,0.26260,30.42020,1.15710,-2.29990,0.76930,0.00,,28.11710,0.08604445781994796,-0.8360171711193203
2019-12-31,0.4929747748325266,245.15,12.76,-7.10,-4.01650,1.50910,28.96230,7.29610,-2.81820,0.31890,0.00,,15.24800,0.07226105127131266,2.0977429348169694
2018-12-31,-0.008998707210083001,380.48,9.74,-5.19,-1.40520,0.65780,29.16690,2.54330,-2.94320,0.30990,0.00,,16.80280,0.1868368880329596,-0.5422173770428541
2017-12-31,0.5820251256281406,183.04,11.07,-7.05,-3.98810,1.41600,26.53860,5.99960,-3.58230,0.93050,0.00,,19.05390,0.1838149483098721,0.3596106928303471
2016-12-31,-0.017226682838802465,163.11,7.64,-6.03,-3.81970,1.03570,23.71580,4.66820,-4.39680,0.37160,0.00,,20.84560,0.2395597333513413,-1.434018763947716
2015-12-31,-0.05137224073780833,0.00,7.94,-7.46,10.29550,-2.40200,19.06990,-10.72070,-4.95390,1.07530,0.00,,19.66340,-0.0715160840465835,6.230129656307882
2014-12-31,0.23285925843781685,0.00,9.06,-20.86,3.67660,-0.30980,22.03820,-1.59100,-11.89590,0.98740,0.00,,14.64490,0.4654048640292625,-0.5654545779749235
2013-12-31,0.26570792772613383,0.00,8.61,31.15,-15.66230,-0.82420,17.59910,-4.28470,16.46270,0.45960,0.00,,18.29110,0.5606608402538977,-0.691173627490513
2012-12-31,0.6522344108204474,0.00,8.53,13.30,-28.13000,-2.77640,15.42280,-18.97500,8.20240,0.45020,0.00,,24.40180,0.329724649599219,0.43162048459543234
2011-12-31,0.04934193849304935,0.00,6.65,-401.12,1121.63800,-3.51850,15.84990,-18.11250,-296.51600,1.01950,0.00,,31.59140,0.48989538594105553,-0.35042173068822746
2010-12-31,0.19847734087574165,0.00,5.93,14.29,-61.31030,-5.71800,11.85300,-31.06740,8.91630,1.12360,0.00,,33.35920,0.3515485678931469,0.3819309865053844
2009-12-31,1.093140527925625,0.00,6.95,6.42,-23.52180,-4.25870,9.89250,-25.35870,4.14880,1.49210,0.00,,28.27900,,
