,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.020452390765640205,30.05,2.67,1.48,7.57250,2.12140,20.89820,8.49560,1.44960,0.70060,0.51,2.80640,6.51600,0.09309090909090911,-0.35718043135192
2021-12-31,0.19109936801687888,19.83,3.05,1.47,7.57110,2.19530,22.33870,15.44210,1.31300,0.62390,0.43,2.23720,6.99060,0.20323780354408227,1.9937007874015746
2020-12-31,0.04751878663057996,47.45,2.59,1.28,2.30610,0.67060,19.56260,5.43520,1.27550,0.53250,0.34,2.05590,7.41070,-0.19933438430548256,-0.6574049096304289
2019-12-31,0.10265339546820651,15.49,2.28,1.20,7.78010,2.25260,22.76410,14.78130,1.27760,0.62110,0.40,2.30600,8.19580,0.21856990394877274,0.3904726181545386
2018-12-31,0.07383126311670218,18.95,2.05,1.18,5.98850,1.80550,19.10610,10.87230,1.32180,0.64580,0.44,2.44100,7.82420,-0.1671111111111111,-0.12847335730630927
2017-12-31,0.129568599608485,15.18,1.97,1.11,7.35560,2.22600,23.87020,12.98110,1.30440,0.67720,0.42,2.14830,8.49500,0.08131487889273359,0.42146840148698894
2016-12-31,0.1348878920292551,18.78,1.78,1.00,6.28150,1.94180,22.87300,9.46230,1.22760,0.69600,0.39,1.95630,8.60170,0.024419062623080023,-0.23579545454545459
2015-12-31,-0.10760497941376768,12.78,1.61,0.89,6.67320,2.19060,22.69900,12.58770,1.06860,0.73000,0.40,2.00110,9.88560,0.048740190004130435,0.49548592671269254
2014-12-31,0.2635894254962259,21.75,1.82,1.00,6.20550,2.10520,21.51140,8.36550,1.03630,1.03040,0.72,2.28880,8.14360,-0.0024721878862793423,-0.29343339587242023
2013-12-31,0.13005104105991672,12.18,1.42,0.78,6.25480,2.25650,21.33060,11.71120,0.99240,1.21660,0.84,2.42220,7.57270,0.6674682239780145,0.5073529411764706
2012-12-31,0.013627141202400717,15.12,1.24,0.70,3.93490,1.41490,16.25170,9.87050,0.98970,1.00930,0.69,2.00060,6.59260,0.04825351098307529,0.036342321219226204
2011-12-31,0.30254436674335383,10.41,1.22,0.78,7.49180,2.73970,19.11350,11.74200,0.91840,1.24460,0.96,3.23990,7.48530,0.12840308817553847,0.2924242424242425
2010-12-31,0.09538393443559201,10.23,0.94,0.60,5.82700,2.23390,17.24360,9.24890,0.81340,1.59690,1.26,3.73670,6.90800,0.09426411738550478,0.22790697674418614
2009-12-31,0.22015295900768272,11.39,0.95,0.56,4.90270,1.88110,17.66550,8.44400,0.77740,1.41050,1.04,2.93330,7.31250,,
