,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.14095037886965645,15.70,1.20,3.36,21.90230,7.20490,10.43310,7.66190,0.78810,1.26530,0.78,3.81140,5.39680,0.08240946045824105,0.00938526513374005
2021-12-31,-0.016684420577136927,14.25,1.27,3.28,23.95130,9.12700,11.26510,8.87140,0.46030,1.73760,1.12,4.20800,6.02030,0.1925958572058175,0.1911682504192287
2020-12-31,0.30519919307012877,17.64,1.59,3.47,20.14690,8.00480,11.45320,9.03030,0.46320,1.87800,1.34,4.35530,5.18610,-0.15962962962962968,-0.20840707964601768
2019-12-31,0.3808143795438821,11.25,1.08,2.88,26.79270,11.49110,11.45480,9.58810,0.27960,1.49950,0.94,5.04620,6.42260,-0.03086862885857866,0.055581503970107526
2018-12-31,-0.22085964922763568,8.90,0.81,2.25,26.48020,11.47310,11.72020,9.00680,0.29980,1.53790,0.95,4.79760,6.14870,0.19365895458440452,1.1431431431431434
2017-12-31,0.3275435817840966,25.31,1.24,3.05,12.17540,5.49930,11.42550,4.89030,0.24570,1.57270,1.02,4.84140,5.64620,0.24148936170212765,-0.2833572453371592
2016-12-31,0.6071536326974645,13.77,1.10,2.65,20.29550,9.69960,10.73730,7.96160,0.25870,1.78200,1.16,4.87890,5.78810,-0.08604764219737482,-0.0035739814152966343
2015-12-31,-0.37181899964496123,9.03,0.66,1.59,18.96770,9.71320,10.76400,7.32080,0.21150,2.08970,1.38,5.23200,6.77660,-0.13023255813953494,-0.15263476680799515
2014-12-31,0.0426225949294865,12.46,1.07,2.51,21.45060,11.01240,12.30430,8.58960,0.20830,2.25190,1.54,5.01050,6.52440,0.12565445026178002,0.11328388401888057
2013-12-31,0.32526649699384014,13.63,1.17,2.56,20.17790,10.78220,12.14380,8.57180,0.22110,2.56500,1.86,5.46870,6.53110,-0.06787932564330079,-0.09848024316109427
2012-12-31,0.25229031493177545,9.32,0.89,2.21,24.92110,13.85080,13.00340,9.49000,0.11110,2.28540,1.58,5.81630,7.00360,-0.15926892950391647,-0.10984848484848486
2011-12-31,-0.1887851774689333,6.79,0.70,2.14,33.37340,16.67810,14.85480,10.23940,0.13430,1.93900,1.35,6.28630,7.14490,0.6735330836454432,0.7769230769230768
2010-12-31,1.4269786560689695,15.16,1.19,3.17,22.81830,10.95940,12.11250,7.86330,0.15830,1.92910,1.32,5.08750,5.89660,1.3489736070381233,1.4299065420560746
2009-12-31,0.7515756497730108,15.27,0.60,1.65,12.03980,5.49000,6.31480,3.96300,0.16770,2.05720,1.51,6.43620,5.38920,,
