,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.20801668876049306,0.00,3.06,1.86,-2.04270,-1.03680,1.70370,-3.60050,0.31390,2.22660,1.89,6.60670,32.55470,-0.8385043754972156,-1.3679245283018868
2021-12-31,0.07422170897262603,39.90,3.79,2.10,0.80690,0.43390,10.28470,9.54020,0.28890,2.89980,2.55,5.84410,36.26710,-0.5520313613684961,-0.5878402262283493
2020-12-31,0.4028284932933974,15.35,3.78,1.81,11.02120,6.35260,24.40640,24.60640,0.28110,2.52450,2.24,5.20660,25.60580,1.197337509788567,0.00855614973262031
2019-12-31,0.3056992351822947,11.06,2.81,1.39,13.21410,7.39480,13.11090,28.79880,0.30550,2.62980,2.21,5.12330,26.11260,0.6164556962025316,7.225806451612904
2018-12-31,-0.0613814170393282,46.68,2.17,1.37,2.78240,1.53990,10.89210,4.70150,0.37170,2.95300,2.60,6.49680,28.55510,-0.37251787132644953,-3.991228070175439
2017-12-31,0.10898838221863527,0.00,2.27,1.45,-0.61640,-0.34390,17.06190,-1.54490,0.35290,3.62370,3.14,5.98230,31.13500,-79.6875,-0.8187599364069953
2016-12-31,0.9011016373143468,0.00,2.25,1.26,-6.83850,-3.86100,-0.23950,-9.41620,0.38870,2.67260,2.32,6.05830,19.47520,-1.0350109409190371,-3.859090909090909
2015-12-31,-0.04336489992467796,34.56,1.25,0.55,-0.98660,-0.56110,7.51030,3.61540,0.41020,3.51910,3.12,6.37790,28.30230,-0.5397784491440081,-0.5669291338582677
2014-12-31,-0.17150872851207266,15.23,1.14,0.59,4.68330,2.46030,14.56230,7.44980,0.50780,2.47450,2.16,5.59860,14.32560,-1.2719058050383352,-1.2004735595895817
2013-12-31,-0.4851042210199654,0.00,1.11,0.72,-22.12410,-11.60650,-43.40390,-30.11650,0.52210,1.78430,1.52,7.39050,17.45640,-2.1837925445705024,-2.4062153163152056
2012-12-31,-0.20409091107798438,10.03,1.83,1.07,12.90420,7.37610,30.96150,18.08510,0.37160,1.89270,1.64,5.44470,11.58610,0.5107737512242898,3.923497267759563
2011-12-31,-0.00683597777927325,61.82,2.22,1.44,7.02560,4.24340,19.71420,3.53350,0.27350,1.36750,1.19,5.44820,16.70650,-0.5099592032637389,-0.839262187088274
2010-12-31,0.30965357442392727,10.10,2.41,1.44,20.00510,12.25110,43.67920,23.86790,0.28260,2.64030,2.40,5.29480,14.23880,0.3955123911587408,0.7555898226676947
2009-12-31,0.17271581558486582,13.27,2.22,1.37,16.72080,9.45780,38.75410,16.83320,0.38130,2.50950,2.30,6.10140,14.26850,,
