,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.25693726172170417,28.64,1.67,4.34,15.74010,5.09060,9.51170,5.81240,1.01590,1.51940,1.04,4.88380,5.34420,-0.015249266862170097,-0.2870048644892287
2021-12-31,0.21276176702507654,27.77,2.38,6.14,22.47700,6.74910,10.14760,8.56450,1.02650,1.42130,0.97,4.73790,5.33060,0.06164383561643838,0.3588290840415487
2020-12-31,0.10036633961865826,30.92,2.37,5.60,18.41790,5.47660,11.60910,7.65510,0.98870,1.40720,1.05,4.48240,5.07480,-0.09265536723163836,-0.14802896218825423
2019-12-31,0.32810543454364116,25.11,1.98,5.45,23.48700,7.16630,11.68630,8.20680,0.93500,1.41030,1.02,5.06020,5.49560,-0.014476614699331813,-0.0730797912005966
2018-12-31,-0.1100189518358704,17.00,1.51,4.69,28.31780,8.36720,11.68210,8.72250,1.06000,1.36310,0.96,5.04820,5.40390,-0.13404050144648028,-0.15872020075282312
2017-12-31,0.25250543707964,16.77,1.86,4.68,24.50640,8.40490,14.06290,10.80820,0.73100,1.66290,1.22,4.74510,5.08030,0.05493387589013232,0.8258877434135166
2016-12-31,-0.026102787725613363,25.83,1.59,4.42,11.49540,3.58250,13.77720,6.11770,0.89850,1.54570,1.19,5.06270,5.37680,0.07844212835984643,-0.3790896159317212
2015-12-31,-0.13522314840665262,16.84,1.67,4.57,26.27740,7.80040,12.80110,9.87290,0.84970,1.42960,1.08,4.69320,5.25690,0.004961411245865577,-0.33111322549952427
2014-12-31,0.235076000793073,13.39,1.90,5.18,21.06360,6.32450,12.26420,14.21130,0.76240,1.32160,0.95,4.57420,5.25440,0.24931129476584024,-0.3494274218508202
2013-12-31,0.42313772362739077,7.38,1.66,4.33,18.71870,6.13380,10.17880,22.64980,0.65530,1.74460,1.30,4.55810,5.21380,0.3260273972602741,2.4335812964930925
2012-12-31,0.6572379561026187,18.83,1.39,4.05,15.73350,4.28270,8.63160,7.41760,0.92780,1.72940,1.35,4.50440,4.50980,-0.16603198781416606,-0.1406392694063927
2011-12-31,0.01988204661854165,8.51,0.67,3.04,27.91640,6.68890,9.98250,8.32510,1.06850,1.80820,1.37,4.89420,4.64770,-0.03879941434846268,0.42392717815344594
2010-12-31,0.48252844589461286,14.58,0.83,2.83,22.95850,5.87650,10.17660,5.72900,1.06210,1.94700,1.51,5.22190,4.83190,0.9239436619718311,1.2886904761904763
2009-12-31,0.4446411125068199,22.55,0.61,1.92,10.86180,2.99160,5.80110,2.74530,0.85310,1.67210,1.24,4.87020,4.65720,,
