,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.0020683629620383837,21.69,2.09,2.37,10.97540,2.58030,14.23920,9.62080,1.88400,1.15010,0.78,3.72870,5.44050,0.0680628272251309,-0.3864985163204748
2021-12-31,0.09696629153545366,13.24,2.44,2.49,10.45380,2.53190,15.63650,18.39270,1.73540,1.19190,0.89,4.60270,7.77200,-0.06829268292682922,0.7854304635761589
2020-12-31,-0.003165729296467079,21.30,2.51,2.67,11.42010,2.33940,19.16490,11.76380,2.03900,0.78200,0.60,4.35420,7.36010,0.10313901345291487,0.11029411764705888
2019-12-31,0.29993594411008395,23.51,2.42,3.17,12.52230,2.35870,16.83270,10.26570,2.62060,0.86210,0.64,4.68260,7.33550,-0.040447504302925985,0.035007610350076046
2018-12-31,0.08227619244743822,18.71,1.79,2.57,13.75210,2.68660,16.90670,9.55910,2.45760,0.94050,0.69,4.70460,7.02760,-0.13153961136023917,0.4282608695652175
2017-12-31,0.17016595221906727,24.45,1.71,2.52,10.31710,2.00430,20.32510,6.98770,2.34190,0.88900,0.65,4.23210,6.30560,0.0652866242038217,-0.16515426497277674
2016-12-31,0.18850577104489208,17.22,1.49,2.23,12.89040,2.55760,19.62810,8.61070,2.33890,0.85880,0.62,4.47760,7.68190,0.06621392190152808,0.053537284894837445
2015-12-31,0.0732814936962356,15.26,1.23,2.01,13.20760,2.58630,18.24660,8.10100,2.38310,1.00780,0.67,3.91130,8.22420,0.02256944444444442,0.09643605870020955
2014-12-31,0.34582224960799923,15.44,1.03,1.99,12.92150,2.49670,16.04680,6.64440,2.35740,1.33320,0.86,4.20260,8.04820,0.008756567425569184,0.055309734513274256
2013-12-31,0.13922338519135713,12.10,0.83,1.52,13.00490,2.60680,17.39260,6.88390,2.28330,1.29870,0.85,3.77530,7.10610,0.13858424725822527,0.18324607329842935
2012-12-31,0.15064157287138347,12.34,0.75,1.43,11.64300,2.20070,16.04030,6.10910,2.32060,1.34780,0.75,2.95110,7.22890,0.0,-0.07951807228915664
2011-12-31,0.2388607316894591,9.64,0.62,1.26,13.50910,2.52250,15.42370,6.38170,2.36460,1.09710,0.59,2.95870,7.39820,0.02556237218813906,0.2808641975308641
2010-12-31,0.23654269820032803,9.60,0.48,1.08,12.90100,2.34380,15.20520,5.03730,2.60350,1.36520,0.78,2.99400,6.49040,0.4011461318051577,0.4862385321100917
2009-12-31,0.6125719847513991,10.46,0.38,0.77,8.15120,1.44210,11.24900,3.51330,2.32330,1.40330,0.73,2.70660,6.22990,,
