,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.1558378516360045,17.42,4.49,4.34,25.68130,8.40940,37.73240,25.64140,1.19230,0.75760,0.66,16.18180,11.10190,0.08140319316393074,0.08824508824508825
2021-12-31,0.2725567838651859,23.66,6.41,5.05,22.02920,7.80660,39.91200,26.95210,1.01460,0.85960,0.77,14.09170,11.41600,0.4813457694870087,0.4940298507462686
2020-12-31,0.24730464412667597,28.67,5.92,3.84,13.60960,5.30270,30.66710,20.53330,0.85730,1.07310,0.97,13.00910,11.54360,-0.24743043369265483,-0.2602134707397865
2019-12-31,0.32391573257668127,17.63,4.26,3.07,17.92680,7.17770,35.31340,24.05280,0.80320,0.90480,0.80,14.00820,12.27830,0.007577671129072927,0.021428571428571352
2018-12-31,0.052159705896639874,14.33,3.36,2.38,17.35450,7.35670,34.55230,23.21520,0.72550,0.71860,0.64,16.77300,11.35580,0.12407722884724581,-0.5074074074074074
2017-12-31,0.368202681846425,6.92,3.57,2.25,33.03380,15.13260,33.38070,51.18000,0.60130,0.84440,0.76,13.49100,11.04820,0.17048853439680967,2.2471437161755863
2016-12-31,0.3144393939814134,16.87,2.84,2.22,13.44190,4.78050,30.43080,16.81840,0.82300,0.97950,0.87,11.84830,10.46350,0.04334257975034683,0.0729032258064517
2015-12-31,-0.20805902720201708,14.14,2.09,1.76,12.76670,4.55780,27.43790,14.74650,0.82810,1.12600,1.00,13.51290,11.11100,-0.19328671328671332,-0.22266800401203612
2014-12-31,0.20729789784056685,14.25,2.44,2.26,16.11860,6.02410,30.75530,17.15420,0.72410,1.56070,1.43,17.80090,11.01800,0.09763586122198342,0.04781923279033107
2013-12-31,0.5421127094595146,12.49,2.12,2.06,16.91910,5.88000,28.96400,16.92310,0.83690,1.33410,1.24,18.25110,10.98150,0.04257362355953909,0.09367816091954029
2012-12-31,-0.1274277711869698,9.11,1.44,1.57,17.92010,5.76430,28.29710,15.76090,0.88950,1.07740,0.97,18.70370,9.95490,-0.02769996887643944,-0.08757210277923444
2011-12-31,0.18788727738172928,10.25,1.78,1.87,19.33210,6.71390,28.75940,17.06950,0.76080,1.02940,0.91,19.72730,10.93150,0.2006726457399104,0.28158602150537626
2010-12-31,0.22850307071096276,11.80,1.84,1.58,14.02190,5.30520,28.12110,15.63680,0.65840,1.18680,1.11,19.60360,11.79180,0.3639143730886849,0.45029239766081863
2009-12-31,0.15137990054284778,13.92,1.77,1.37,9.98740,3.77800,24.62040,12.87490,0.69090,1.25550,1.16,16.88420,10.40340,,
