,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.32513206623713486,33.72,8.09,7.57,22.48620,4.30360,34.71230,23.97650,2.91700,0.44560,0.00,,11.78080,0.21189405297351316,0.5282846715328466
2021-12-31,0.3507708167442982,72.24,13.20,10.09,14.02280,2.96620,31.56150,17.28710,2.49810,0.61900,0.00,,11.67590,0.07407407407407418,0.09709709709709702
2020-12-31,0.15608280976747202,61.02,10.34,6.50,11.16160,2.72390,31.90070,17.10620,2.03780,0.56070,0.00,,13.54990,0.19499679281590754,0.3373493975903614
2019-12-31,0.3546458192123858,62.70,8.95,4.90,8.19910,2.23630,27.05190,12.96200,1.72760,0.62710,0.00,,9.66950,0.12725958062183662,0.46758349705304525
2018-12-31,0.017355268619478226,68.04,7.03,3.27,5.37550,1.89850,25.75420,9.47860,1.44170,0.81610,0.00,,10.71860,0.4301964839710444,0.6525974025974026
2017-12-31,0.329255540838983,87.86,7.94,2.95,2.96620,1.13560,22.72620,7.23850,1.30960,0.87770,0.00,,10.69100,0.018967334035827177,-0.04938271604938271
2016-12-31,0.04500576579704396,71.73,5.82,3.22,4.72400,1.57440,24.20300,8.26320,1.61060,1.37800,0.00,,10.49710,0.0029801934134745522,-0.7806370192633195
2015-12-31,0.14327432530611528,14.56,5.88,3.04,7.40970,2.39450,25.82470,40.31290,1.71390,1.14720,0.00,,11.69450,0.0058448013414946764,3.2623302792006346
2014-12-31,0.08347060788627902,54.26,5.31,2.80,5.14040,1.63790,26.58230,9.79230,1.76940,1.37640,0.00,,11.29480,0.06810232858005305,3.400429217249961
2013-12-31,0.01759904346229124,186.02,5.34,2.51,0.86440,0.29130,30.73210,2.74790,1.67040,1.18020,0.00,,11.46640,0.05513867634924918,-0.5765212013659219
2012-12-31,0.610713206787171,79.98,6.11,5.08,6.80680,1.24860,34.31120,7.64400,3.93430,1.27750,0.00,,12.61550,0.20565505169759746,0.25529071062597475
2011-12-31,0.022132874443139938,61.11,4.48,3.36,7.18350,1.62600,34.05790,7.28760,2.55790,1.49000,0.00,,26.31090,0.20324472291501916,-1.4465374111519054
2010-12-31,0.12269291742350652,0.00,4.75,3.27,-12.73050,-2.97300,30.62640,-17.65870,2.45470,1.23650,0.00,,31.35700,0.3257532990315468,1.4548683567908358
2009-12-31,1.2206994442617822,0.00,4.71,2.49,-3.88690,-1.04160,25.74990,-8.01810,2.02330,1.58600,0.00,,37.93310,,
