,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.5105238695969724,29.64,4.21,6.32,21.61930,9.24360,17.81670,14.20800,0.69080,1.16840,0.00,,,-0.09067322215097628,-0.12202427256955717
2021-12-31,0.11412349971335045,53.60,9.24,16.88,32.28060,11.47530,20.85840,17.22760,0.97120,0.95060,0.00,,,0.350952578997747,0.8527693430313301
2020-12-31,0.6711376209166486,88.79,9.82,21.64,24.95560,7.03000,18.34410,11.04730,1.47390,1.25060,0.00,,,0.7606919294354544,0.4791211816707339
2019-12-31,0.2088844055891801,78.35,7.25,18.73,24.62250,5.49490,12.92020,9.26210,1.94660,0.90120,0.00,,,0.6223587068993979,0.5413236991451749
2018-12-31,0.394352990206293,99.87,7.65,22.31,23.12080,4.66320,10.16330,7.66880,1.97760,1.49430,0.00,,,0.9139951926762895,1.167076677001909
2017-12-31,0.5505654281098546,153.57,7.33,23.23,15.60400,2.93980,7.17270,4.78010,1.81450,1.40310,0.00,,,1.2082521268164501,1.9940807165279248
2016-12-31,0.08235705542927096,294.76,6.14,19.87,6.96610,1.37400,4.30080,2.11400,1.25540,1.24720,0.00,,,0.2418589381812286,0.5221500150846781
2015-12-31,1.343785219276496,402.32,7.36,22.01,5.51590,1.20200,4.51100,1.80900,1.06650,1.53890,0.00,,,-0.24046244870518396,-0.5403243640343479
2014-12-31,-0.07214087843683037,79.07,3.83,11.11,14.36170,3.78840,7.31470,4.84680,0.47690,1.47460,0.00,,,0.7633143739007968,1.3735932314973796
2013-12-31,2.976359141459579,201.21,5.10,16.46,8.42880,2.07670,5.21990,2.56950,0.37490,1.41990,0.00,,,3.5676839648022973,5.553346548507463
2012-12-31,0.33625967308508264,318.73,1.49,6.91,2.30330,0.43230,1.38510,0.47520,0.53710,1.33700,0.00,,,-0.8670668249005034,-0.9241484835887956
2011-12-31,-0.6056334661354582,16.26,1.17,5.97,35.17770,7.36760,11.73530,7.05630,0.62230,1.49450,0.00,,,0.32585827653326693,0.4057928667789845
2010-12-31,2.1893265565438376,59.35,4.41,31.96,55.43520,16.37900,13.11560,7.43790,0.68930,1.63990,0.00,,,0.47776612477603564,0.38833937510788896
2009-12-31,0.8430913348946139,27.68,1.95,14.78,58.17930,17.04490,11.49150,6.93660,1.19500,1.80720,0.00,,,,
