,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.33403773666069814,148.62,7.88,2.98,2.28380,0.83870,16.52940,5.43780,1.33890,,0.00,,,-0.0640151062813471,-0.4340236097868809
2021-12-31,0.6109694650978126,116.23,12.94,5.11,4.69430,1.49410,20.76040,11.29460,1.55790,,0.00,,,0.07573172543084583,1.428326337530815
2020-12-31,-0.14630989942812067,173.16,8.23,3.15,2.14600,0.71560,20.07010,4.83710,1.52720,,0.00,,,0.12687276443304873,-0.6680544727719077
2019-12-31,0.21475625823451905,65.43,10.00,3.53,5.96990,2.07110,19.18580,15.69710,1.38890,,0.00,,,-0.3768094655472798,-0.09223642076310745
2018-12-31,0.06407519515692206,45.13,8.58,3.15,7.70160,2.87280,33.88400,19.03200,1.21380,,0.00,,,0.5564763374508168,0.6906067034365719
2017-12-31,0.09116257401027039,72.99,8.47,2.96,4.75610,1.71540,22.88610,11.83480,1.29500,,0.00,,,-0.4314217568440776,-0.5922159438894675
2016-12-31,0.002670264202772721,18.09,8.01,2.48,10.50250,4.17180,41.75820,30.10860,1.09830,,0.00,,,1.5115514032746207,-0.1415667392421457
2015-12-31,0.25964063337051124,22.59,8.39,2.59,3.69570,1.37640,17.83860,37.63100,1.23100,,0.00,,,0.25896153482061157,1.2353163800544449
2014-12-31,0.37175108573218396,37.96,7.04,2.12,0.60460,0.23810,15.49600,18.41100,1.30310,,0.00,,,0.08419432090318169,2.6655471183800628
2013-12-31,0.020380944185960814,97.66,5.48,1.48,0.08460,0.03440,15.40600,5.41400,1.25290,,0.00,,,0.7383288730300326,-0.7979702619778145
2012-12-31,-0.010196073659940241,18.28,5.35,1.36,-1.57110,-0.67510,9.38580,28.38020,1.13880,,0.00,,,1.996258018531718,18.30112935370599
2011-12-31,0.10280166919371503,821.89,5.20,1.56,-5.79150,-1.88760,3.60110,1.69040,1.68980,,0.00,,,-1.1930861266654624,-1.0937772556558267
2010-12-31,0.4873125318059812,0.00,4.58,1.69,-7.97730,-2.13270,-22.14240,-21.40020,2.21580,,0.00,,,-3.1811376683801735,0.17217133676897056
2009-12-31,0.2760319845170489,0.00,2.64,1.11,-7.69630,-1.89920,9.48280,-17.05370,2.44930,,0.00,,,,
